Survey_Num,Common Name,Length_mm,Depth,Geography,Mid Z_mm,Z.distance
366.1000061,Canary Rockfish,,102,South,-2181.049072,2.181049072
366.1000061,Canary Rockfish,,102,South,-1936.280029,1.936280029
366.1000061,Canary Rockfish,353.6679993,102,South,-2688.423096,2.688423096
366.1000061,Canary Rockfish,384.493988,102,South,-1671.900024,1.671900024
366.1000061,Canary Rockfish,,102,South,-1897.723999,1.897723999
366.1000061,Canary Rockfish,,102,South,-1759.386963,1.759386963
366.1000061,Canary Rockfish,,102,South,-2268.795898,2.268795898
366.1000061,Canary Rockfish,,102,South,-1791.780029,1.791780029
366.1000061,Canary Rockfish,,102,South,-1816.32605,1.81632605
366.1000061,Canary Rockfish,332.6239929,102,South,-1782.81604,1.78281604
366.1000061,Yelloweye Rockfish,551.5009766,102,South,-1871.75,1.87175
366.1000061,Canary Rockfish,446.1589966,102,South,-1782.994995,1.782994995
366.1000061,Canary Rockfish,,102,South,-1116.228027,1.116228027
366.1000061,Lingcod,,102,South,-1937.552002,1.937552002
366.1000061,Canary Rockfish,,102,South,-2127.245117,2.127245117
366.1000061,Lingcod,,102,South,-739.1480103,0.73914801
366.1000061,Lingcod,,102,South,-1046.137939,1.046137939
366.1000061,Lingcod,,102,South,-1023.359009,1.023359009
366.1000061,Lingcod,708.0369873,102,South,-1653.019043,1.653019043
366.1000061,Lingcod,,102,South,-1490.08606,1.49008606
366.1000061,Lingcod,,102,South,-1686.698975,1.686698975
366.1000061,Lingcod,,102,South,-2161.675049,2.161675049
366.1000061,Yelloweye Rockfish,499.5610046,102,South,-1970.963013,1.970963013
366.1000061,Lingcod,,102,South,-642.210022,0.642210022
366.2000122,Lingcod,953.2269897,103,South,-2216.576904,2.216576904
366.2000122,Lingcod,788.6560059,103,South,-1243.119995,1.243119995
366.2000122,Lingcod,721.7050171,103,South,-1056.458008,1.056458008
366.2000122,Lingcod,669.1430054,103,South,-1720.921021,1.720921021
366.2000122,Lingcod,577.2199707,103,South,-2367.174072,2.367174072
366.2000122,Lingcod,745.3449707,103,South,-1387.380981,1.387380981
366.2000122,Lingcod,,103,South,-2755.85791,2.75585791
366.2000122,Lingcod,672.6380005,103,South,-897.3900146,0.897390015
366.2000122,Canary Rockfish,,103,South,-3591.466064,3.591466064
366.2000122,Canary Rockfish,348.7130127,103,South,-1772.811035,1.772811035
366.2000122,Canary Rockfish,351.605011,103,South,-1752.436035,1.752436035
366.2000122,Canary Rockfish,307.4689941,103,South,-2147.496094,2.147496094
366.2000122,Canary Rockfish,347.7319946,103,South,-2133.379883,2.133379883
366.2000122,Canary Rockfish,374.1679993,103,South,-1476.822998,1.476822998
366.2000122,Canary Rockfish,,103,South,-2152.812988,2.152812988
366.2000122,Canary Rockfish,362.9460144,103,South,-1902.963989,1.902963989
366.2000122,Canary Rockfish,378.0119934,103,South,-1859.139038,1.859139038
366.2000122,Canary Rockfish,,103,South,-2235.478027,2.235478027
366.2000122,Pygmy Rockfish,94.12799835,103,South,-1288.192993,1.288192993
367.1000061,Lingcod,222.3529968,110,South,-1152.427979,1.152427979
368.1000061,Lingcod,,125,South,-2478.531006,2.478531006
369.1000061,Lingcod,203.3619995,113,South,-1328.890015,1.328890015
369.2999878,Lingcod,174.6179962,124,South,-1732.227051,1.732227051
369.2999878,Lingcod,209.2359924,124,South,-2076.596924,2.076596924
371.1000061,Lingcod,206.5059967,113,South,-956.8779907,0.956877991
371.1000061,Lingcod,194.8220062,113,South,-977.2260132,0.977226013
372.2000122,Yelloweye Rockfish,473.8439941,115,South,-1643.843018,1.643843018
372.2000122,Canary Rockfish,,115,South,-3414.805908,3.414805908
372.2000122,Canary Rockfish,371.1730042,115,South,-3302.532959,3.302532959
372.2000122,Canary Rockfish,355.5629883,115,South,-2571.221924,2.571221924
372.2000122,Canary Rockfish,410.7879944,115,South,-2615.116943,2.615116943
372.2000122,Canary Rockfish,,115,South,-2340.856934,2.340856934
372.2000122,Canary Rockfish,,115,South,-2763.575928,2.763575928
372.2000122,Canary Rockfish,,115,South,-2138.858887,2.138858887
372.2000122,Canary Rockfish,367.2550049,115,South,-1351.958008,1.351958008
372.2000122,Canary Rockfish,354.144989,115,South,-2486.173096,2.486173096
372.2000122,Canary Rockfish,,115,South,-3384.591064,3.384591064
372.2000122,Canary Rockfish,360.7130127,115,South,-2909.272949,2.909272949
372.2000122,Canary Rockfish,379.4410095,115,South,-1770.319946,1.770319946
372.2000122,Canary Rockfish,364.4219971,115,South,-1509.44104,1.50944104
372.2000122,Canary Rockfish,,115,South,-2905.690918,2.905690918
372.2000122,Canary Rockfish,393.1279907,115,South,-2023.671021,2.023671021
372.2000122,Lingcod,716.8170166,115,South,-2792.183105,2.792183105
372.2000122,Lingcod,,115,South,-1212.999023,1.212999023
372.2000122,Lingcod,681.5360107,115,South,-2316.76001,2.31676001
372.2000122,Lingcod,703.5059814,115,South,-1694.734009,1.694734009
372.2999878,Canary Rockfish,367.9970093,114,South,-1299.635986,1.299635986
372.2999878,Canary Rockfish,,114,South,-671.3380127,0.671338013
372.2999878,Canary Rockfish,,114,South,-859.7769775,0.859776978
372.2999878,Canary Rockfish,373.8399963,114,South,-950.7739868,0.950773987
372.2999878,Canary Rockfish,370.105011,114,South,-1340.807983,1.340807983
372.2999878,Canary Rockfish,353.32901,114,South,-1026.427979,1.026427979
372.2999878,Canary Rockfish,371.6530151,114,South,-1927.333984,1.927333984
372.2999878,Canary Rockfish,,114,South,-658.7839966,0.658783997
372.2999878,Canary Rockfish,350.4200134,114,South,-1320.647949,1.320647949
372.2999878,Lingcod,625.7609863,114,South,-1033.863037,1.033863037
372.2999878,Lingcod,521.9019775,114,South,-3255.951904,3.255951904
372.2999878,Lingcod,487.6730042,114,South,-2556.815918,2.556815918
372.2999878,Lingcod,672.6229858,114,South,-1526.427979,1.526427979
373.1000061,Pygmy Rockfish,137.1329956,125,South,-1024.07605,1.02407605
373.1000061,Starry Rockfish,261.6839905,125,South,-1222.916992,1.222916992
373.1000061,Canary Rockfish,409.2900085,125,South,-2477.697021,2.477697021
373.1000061,Canary Rockfish,400.6359863,125,South,-2089.917969,2.089917969
373.1000061,Yelloweye Rockfish,501.5440063,125,South,-1869.641968,1.869641968
373.1000061,Yelloweye Rockfish,,125,South,-3882.146973,3.882146973
373.1000061,Lingcod,628.5360107,125,South,-2703.819092,2.703819092
373.1000061,Lingcod,659.5629883,125,South,-2715.408936,2.715408936
373.1000061,Lingcod,,125,South,-2045.884033,2.045884033
373.2000122,Lingcod,510.2250061,117,South,-1576.899048,1.576899048
373.2000122,Lingcod,367.9639893,117,South,-2365.886963,2.365886963
374.1000061,Lingcod,573.5679932,76,South,-1533.527954,1.533527954
374.1000061,Lingcod,624.3289795,76,South,-1931.292969,1.931292969
374.1000061,Lingcod,,76,South,-1296.891968,1.296891968
374.1000061,Lingcod,,76,South,-1780.270996,1.780270996
374.1000061,Lingcod,545.5629883,76,South,-1424.839966,1.424839966
374.1000061,Lingcod,564.8369751,76,South,-1595.448975,1.595448975
374.1000061,Lingcod,,76,South,-2292.280029,2.292280029
374.1000061,Lingcod,554.2969971,76,South,-1450.16394,1.45016394
374.1000061,Lingcod,,76,South,-745.8560181,0.745856018
374.1000061,Lingcod,,76,South,-724.9019775,0.724901978
374.1000061,Lingcod,,76,South,-2453.935059,2.453935059
374.1000061,Lingcod,,76,South,-2661.74707,2.66174707
374.1000061,Lingcod,616.2340088,76,South,-1089.694946,1.089694946
374.1000061,Lingcod,576.7969971,76,South,-1871.488037,1.871488037
374.2000122,Lingcod,,75,South,-1500.779053,1.500779053
374.2000122,Lingcod,,75,South,-691.7860107,0.691786011
374.2000122,Lingcod,,75,South,-1774.964966,1.774964966
374.2000122,Lingcod,654.6309814,75,South,-1211.770996,1.211770996
374.2000122,Lingcod,711.0189819,75,South,-1608.939941,1.608939941
374.2000122,Lingcod,,75,South,-992.5609741,0.992560974
374.2000122,Canary Rockfish,388.8829956,75,South,-1162.407959,1.162407959
374.2000122,Canary Rockfish,385.9039917,75,South,-1034.500977,1.034500977
374.2999878,Lingcod,,77,South,-707.7219849,0.707721985
374.2999878,Lingcod,,77,South,-899.2160034,0.899216003
374.2999878,Lingcod,546.2609863,77,South,-1523.344971,1.523344971
374.2999878,Lingcod,,77,South,-963.5549927,0.963554993
374.2999878,Lingcod,,77,South,-1703.128052,1.703128052
375.1000061,Lingcod,676.5219727,117,South,-1574.036011,1.574036011
376.1000061,Lingcod,198.1360016,104,South,-2417.585938,2.417585938
376.1000061,Lingcod,152.8289948,104,South,-2528.575928,2.528575928
376.1000061,Lingcod,,104,South,-2577.025879,2.577025879
376.1000061,Lingcod,224.477005,104,South,-1949.180054,1.949180054
376.1000061,Yelloweye Rockfish,298.572998,104,South,-1483.709961,1.483709961
376.2000122,Lingcod,233.5910034,101,South,-1323.055054,1.323055054
376.2000122,Lingcod,283.42099,101,South,-1833.811035,1.833811035
376.2000122,Lingcod,253.7330017,101,South,-2449.11499,2.44911499
376.2000122,Lingcod,,101,South,-1931.994995,1.931994995
376.2000122,Lingcod,,101,South,-2632.741943,2.632741943
376.2000122,Lingcod,,101,South,-845.5,0.8455
378.2000122,Pygmy Rockfish,,102,South,-2175.452881,2.175452881
378.2000122,Pygmy Rockfish,,102,South,-2326.337891,2.326337891
378.2000122,Pygmy Rockfish,,102,South,-2518.612061,2.518612061
378.2000122,Pygmy Rockfish,98.12000275,102,South,-1923.244019,1.923244019
378.2000122,Lingcod,767.1799927,102,South,-1319.734009,1.319734009
378.2000122,Lingcod,,102,South,-3351.114014,3.351114014
378.2000122,Lingcod,,102,South,-1391.015991,1.391015991
378.2000122,Lingcod,724.6959839,102,South,-1492.35498,1.49235498
378.2000122,Lingcod,579.6859741,102,South,-2213.801025,2.213801025
379.1000061,Yelloweye Rockfish,543.335022,112,South,-1390.404053,1.390404053
379.2000122,Lingcod,328.8659973,100,South,-2019.968018,2.019968018
379.2999878,Pygmy Rockfish,134.0500031,110,South,-2260.968994,2.260968994
379.2999878,Lingcod,,110,South,-3923.385986,3.923385986
379.2999878,Lingcod,595.1550293,110,South,-1802.977051,1.802977051
379.2999878,Lingcod,439.3080139,110,South,-2726.62207,2.72662207
379.2999878,Lingcod,516.6489868,110,South,-2106.318115,2.106318115
379.2999878,Canary Rockfish,417.7829895,110,South,-2577.079102,2.577079102
379.2999878,Canary Rockfish,,110,South,-2281.504883,2.281504883
379.2999878,Canary Rockfish,447.5029907,110,South,-1373.641968,1.373641968
379.2999878,Yelloweye Rockfish,549.8140259,110,South,-1590.457031,1.590457031
379.2999878,Yelloweye Rockfish,464.7340088,110,South,-2579.804932,2.579804932
380.1000061,Pygmy Rockfish,,119,South,-1796.123047,1.796123047
380.1000061,Starry Rockfish,382.973999,119,South,-1761.552979,1.761552979
380.1000061,Yelloweye Rockfish,440.7009888,119,South,-1047.118042,1.047118042
380.1000061,Yelloweye Rockfish,180.8059998,119,South,-1495.494019,1.495494019
380.1000061,Starry Rockfish,331.3559875,119,South,-2670.269043,2.670269043
380.2000122,Yelloweye Rockfish,175.6609955,117,South,-2122.875,2.122875
380.2000122,Lingcod,,117,South,-1575.86499,1.57586499
380.2999878,Starry Rockfish,,118,South,-1527.968018,1.527968018
380.2999878,Starry Rockfish,299.7539978,118,South,-1810.546021,1.810546021
381.1000061,Lingcod,408.8919983,121,Central,-1988.077026,1.988077026
381.1000061,Canary Rockfish,326.3630066,121,Central,-2035.082031,2.035082031
382.1000061,Pygmy Rockfish,108.9660034,100,Central,-1929.639038,1.929639038
382.1000061,Pygmy Rockfish,89.66200256,100,Central,-1931.387939,1.931387939
382.1000061,Pygmy Rockfish,,100,Central,-926.1220093,0.926122009
382.1000061,Pygmy Rockfish,,100,Central,-1410.319946,1.410319946
382.1000061,Pygmy Rockfish,,100,Central,-1259.80896,1.25980896
382.1000061,Pygmy Rockfish,,100,Central,-1629.282959,1.629282959
382.1000061,Pygmy Rockfish,,100,Central,-1837.051025,1.837051025
382.1000061,Pygmy Rockfish,,100,Central,-1120.155029,1.120155029
382.1000061,Pygmy Rockfish,,100,Central,-1231.759033,1.231759033
382.1000061,Pygmy Rockfish,97.22200012,100,Central,-1822.333008,1.822333008
382.1000061,Pygmy Rockfish,101.4100037,100,Central,-1761.098022,1.761098022
382.1000061,Pygmy Rockfish,,100,Central,-1600.380981,1.600380981
382.1000061,Pygmy Rockfish,,100,Central,-1124.51001,1.12451001
382.1000061,Pygmy Rockfish,,100,Central,-1926.44104,1.92644104
382.1000061,Pygmy Rockfish,,100,Central,-1923.642944,1.923642944
382.1000061,Pygmy Rockfish,,100,Central,-1791.097046,1.791097046
382.1000061,Pygmy Rockfish,,100,Central,-1054.324951,1.054324951
382.1000061,Pygmy Rockfish,,100,Central,-1101.766968,1.101766968
382.1000061,Pygmy Rockfish,,100,Central,-1709.646973,1.709646973
382.1000061,Lingcod,416.1799927,100,Central,-1965.828003,1.965828003
382.1000061,Lingcod,530.0219727,100,Central,-1050.359009,1.050359009
382.2000122,Starry Rockfish,267.5910034,97,Central,-1228.612061,1.228612061
382.2000122,Starry Rockfish,,97,Central,-1624.426025,1.624426025
382.2000122,Starry Rockfish,,97,Central,-771.2960205,0.771296021
382.2000122,Lingcod,369.5969849,97,Central,-1492.484985,1.492484985
382.2000122,Lingcod,416.006012,97,Central,-1732.962036,1.732962036
382.2000122,Lingcod,,97,Central,-2211.572021,2.211572021
382.2000122,Pygmy Rockfish,,97,Central,-2299.450928,2.299450928
382.2000122,Pygmy Rockfish,,97,Central,-1568.036987,1.568036987
383.1000061,Lingcod,,118,Central,-2422.87207,2.42287207
383.1000061,Lingcod,,118,Central,-863.7869873,0.863786987
383.1000061,Lingcod,199.5130005,118,Central,-1093.702026,1.093702026
383.2000122,Lingcod,,117,Central,-2637.625,2.637625
383.2000122,Lingcod,914.4639893,117,Central,-2092.11499,2.09211499
383.2000122,Canary Rockfish,351.4890137,117,Central,-1281.642944,1.281642944
383.2000122,Canary Rockfish,353.7990112,117,Central,-1088.625,1.088625
383.2000122,Canary Rockfish,,117,Central,-1712.010986,1.712010986
383.2000122,Canary Rockfish,,117,Central,-2266.27002,2.26627002
383.2000122,Canary Rockfish,,117,Central,-2485.77002,2.48577002
383.2000122,Canary Rockfish,,117,Central,-3236.920898,3.236920898
383.2000122,Canary Rockfish,,117,Central,-2303.986084,2.303986084
383.2000122,Canary Rockfish,,117,Central,-2576.258057,2.576258057
383.2000122,Canary Rockfish,387.3959961,117,Central,-2106.214111,2.106214111
383.2000122,Canary Rockfish,,117,Central,-2566.181885,2.566181885
383.2000122,Canary Rockfish,,117,Central,-2529.410889,2.529410889
383.2000122,Canary Rockfish,,117,Central,-2335.63208,2.33563208
383.2000122,Canary Rockfish,376.4769897,117,Central,-1534.598999,1.534598999
383.2000122,Canary Rockfish,,117,Central,-2681.850098,2.681850098
383.2000122,Canary Rockfish,390.07901,117,Central,-844.6740112,0.844674011
383.2000122,Canary Rockfish,,117,Central,-2045.166016,2.045166016
383.2000122,Canary Rockfish,,117,Central,-2848.964111,2.848964111
383.2000122,Canary Rockfish,357.9639893,117,Central,-1390.18103,1.39018103
383.2000122,Canary Rockfish,430.2659912,117,Central,-1568.354004,1.568354004
383.2000122,Canary Rockfish,,117,Central,-1889.610962,1.889610962
383.2000122,Canary Rockfish,,117,Central,-1780.984009,1.780984009
383.2000122,Canary Rockfish,426.6849976,117,Central,-1085.204956,1.085204956
383.2000122,Canary Rockfish,405.0100098,117,Central,-1173.015015,1.173015015
383.2000122,Canary Rockfish,384.6679993,117,Central,-1481.522949,1.481522949
383.2000122,Canary Rockfish,,117,Central,-2424.102051,2.424102051
383.2000122,Canary Rockfish,,117,Central,-2393.572021,2.393572021
383.2000122,Canary Rockfish,,117,Central,-2974.2771,2.9742771
383.2000122,Canary Rockfish,,117,Central,-2443.63501,2.44363501
383.2000122,Canary Rockfish,366.7049866,117,Central,-1963.581055,1.963581055
383.2000122,Canary Rockfish,336.1929932,117,Central,-878.0650024,0.878065002
383.2000122,Canary Rockfish,400.6010132,117,Central,-904.90802,0.90490802
383.2000122,Canary Rockfish,399.8359985,117,Central,-1445.762939,1.445762939
383.2000122,Canary Rockfish,,117,Central,-2257.727051,2.257727051
383.2000122,Canary Rockfish,,117,Central,-2620.86499,2.62086499
383.2000122,Canary Rockfish,,117,Central,-2326.35498,2.32635498
383.2000122,Canary Rockfish,,117,Central,-2490.010986,2.490010986
383.2000122,Canary Rockfish,423.7579956,117,Central,-1354.722046,1.354722046
383.2000122,Canary Rockfish,449.5310059,117,Central,-1848.177002,1.848177002
383.2000122,Canary Rockfish,,117,Central,-2273.87207,2.27387207
383.2000122,Canary Rockfish,345.2090149,117,Central,-1258.733032,1.258733032
383.2000122,Canary Rockfish,,117,Central,-2812.480957,2.812480957
383.2000122,Canary Rockfish,,117,Central,-2980.50708,2.98050708
383.2000122,Canary Rockfish,,117,Central,-2812.110107,2.812110107
383.2000122,Canary Rockfish,407.0799866,117,Central,-1691.949951,1.691949951
383.2000122,Canary Rockfish,345.1919861,117,Central,-1054.411987,1.054411987
383.2000122,Canary Rockfish,,117,Central,-2503.9729,2.5039729
383.2000122,Canary Rockfish,,117,Central,-2883.237061,2.883237061
383.2000122,Canary Rockfish,,117,Central,-3212.967041,3.212967041
383.2000122,Canary Rockfish,,117,Central,-2999.041992,2.999041992
383.2000122,Canary Rockfish,,117,Central,-1979.703979,1.979703979
383.2000122,Canary Rockfish,,117,Central,-2854.285889,2.854285889
383.2000122,Canary Rockfish,391.6090088,117,Central,-1398.389038,1.398389038
383.2000122,Canary Rockfish,,117,Central,-2542.974121,2.542974121
383.2000122,Canary Rockfish,,117,Central,-1599.953979,1.599953979
383.2000122,Canary Rockfish,,117,Central,-1747.026978,1.747026978
383.2000122,Canary Rockfish,,117,Central,-1711.917969,1.711917969
383.2000122,Canary Rockfish,,117,Central,-2157.871094,2.157871094
383.2000122,Canary Rockfish,385.7999878,117,Central,-1363.386963,1.363386963
383.2000122,Canary Rockfish,,117,Central,-2246.423096,2.246423096
383.2000122,Canary Rockfish,,117,Central,-2011.535034,2.011535034
383.2000122,Canary Rockfish,,117,Central,-3243.230957,3.243230957
383.2000122,Canary Rockfish,469.9639893,117,Central,-1104.702026,1.104702026
383.2000122,Canary Rockfish,379.4989929,117,Central,-1261.522949,1.261522949
383.2000122,Canary Rockfish,349.8999939,117,Central,-1710.302979,1.710302979
383.2000122,Canary Rockfish,374.1830139,117,Central,-1620.652954,1.620652954
383.2000122,Canary Rockfish,381.756012,117,Central,-1319.350952,1.319350952
383.2000122,Canary Rockfish,414.1119995,117,Central,-1572.213013,1.572213013
383.2000122,Canary Rockfish,,117,Central,-1891.317017,1.891317017
383.2000122,Canary Rockfish,,117,Central,-3504.541992,3.504541992
383.2000122,Canary Rockfish,355.427002,117,Central,-993.4140015,0.993414001
383.2000122,Canary Rockfish,,117,Central,-3121.061035,3.121061035
383.2000122,Canary Rockfish,,117,Central,-3125.022949,3.125022949
383.2000122,Canary Rockfish,,117,Central,-2486.108887,2.486108887
383.2000122,Canary Rockfish,,117,Central,-1740.891968,1.740891968
383.2000122,Canary Rockfish,,117,Central,-2770.204102,2.770204102
383.2000122,Canary Rockfish,,117,Central,-1771.552002,1.771552002
383.2000122,Canary Rockfish,,117,Central,-2243.833008,2.243833008
383.2000122,Canary Rockfish,,117,Central,-2874.27002,2.87427002
383.2000122,Canary Rockfish,,117,Central,-684.4000244,0.684400024
383.2000122,Canary Rockfish,,117,Central,-1858.755981,1.858755981
383.2000122,Canary Rockfish,,117,Central,-2034.584961,2.034584961
383.2000122,Canary Rockfish,,117,Central,-1805.098022,1.805098022
383.2000122,Canary Rockfish,,117,Central,-2128.951904,2.128951904
383.2000122,Canary Rockfish,,117,Central,-2506.070068,2.506070068
383.2000122,Canary Rockfish,,117,Central,-1693.199951,1.693199951
383.2000122,Canary Rockfish,,117,Central,-2052.041016,2.052041016
383.2000122,Canary Rockfish,370.2019958,117,Central,-1648.504028,1.648504028
383.2000122,Canary Rockfish,,117,Central,-3106.595947,3.106595947
383.2000122,Canary Rockfish,,117,Central,-2641.178955,2.641178955
383.2000122,Canary Rockfish,,117,Central,-2599.712891,2.599712891
383.2000122,Canary Rockfish,,117,Central,-1720.541992,1.720541992
383.2000122,Canary Rockfish,,117,Central,-2532.694092,2.532694092
383.2000122,Canary Rockfish,,117,Central,-1970.415039,1.970415039
383.2000122,Canary Rockfish,442.5029907,117,Central,-838.0499878,0.838049988
383.2000122,Canary Rockfish,,117,Central,-2259.806885,2.259806885
383.2000122,Canary Rockfish,,117,Central,-2804.241943,2.804241943
383.2000122,Canary Rockfish,,117,Central,-2610.104004,2.610104004
383.2000122,Canary Rockfish,,117,Central,-3299.379883,3.299379883
383.2000122,Canary Rockfish,,117,Central,-2931.634033,2.931634033
383.2000122,Canary Rockfish,,117,Central,-2815.365967,2.815365967
383.2000122,Canary Rockfish,,117,Central,-2213.210938,2.213210938
383.2000122,Canary Rockfish,,117,Central,-1939.532959,1.939532959
383.2000122,Canary Rockfish,,117,Central,-1402.113037,1.402113037
383.2000122,Canary Rockfish,,117,Central,-1420.005005,1.420005005
383.2000122,Canary Rockfish,,117,Central,-2519.697998,2.519697998
383.2000122,Canary Rockfish,372.8789978,117,Central,-1225.900024,1.225900024
383.2999878,Canary Rockfish,354.1619873,117,Central,-1056.322021,1.056322021
383.2999878,Canary Rockfish,374.0870056,117,Central,-1968.275024,1.968275024
383.2999878,Canary Rockfish,367.3699951,117,Central,-734.3400269,0.734340027
383.2999878,Canary Rockfish,390.1329956,117,Central,-1617.543945,1.617543945
383.2999878,Canary Rockfish,387.6319885,117,Central,-1280.229004,1.280229004
383.2999878,Canary Rockfish,458.1470032,117,Central,-1565.776978,1.565776978
383.2999878,Canary Rockfish,,117,Central,-2206.076904,2.206076904
383.2999878,Canary Rockfish,375.3139954,117,Central,-1303.365967,1.303365967
383.2999878,Canary Rockfish,407.5620117,117,Central,-718.6660156,0.718666016
383.2999878,Canary Rockfish,369.1159973,117,Central,-2254.684082,2.254684082
383.2999878,Canary Rockfish,400.2630005,117,Central,-1402.717041,1.402717041
383.2999878,Canary Rockfish,,117,Central,-881.1719971,0.881171997
383.2999878,Canary Rockfish,374.7250061,117,Central,-1917.667969,1.917667969
383.2999878,Canary Rockfish,329.4890137,117,Central,-1924.071045,1.924071045
383.2999878,Canary Rockfish,384.2860107,117,Central,-2087.710938,2.087710938
383.2999878,Canary Rockfish,,117,Central,-1340.807983,1.340807983
383.2999878,Lingcod,576.4959717,117,Central,-1872.119019,1.872119019
383.2999878,Lingcod,830.6820068,117,Central,-1948.22998,1.94822998
384.1000061,Lingcod,,123,Central,-783.4249878,0.783424988
386.1000061,Lingcod,,130,Central,-2901.75,2.90175
386.1000061,Lingcod,247.7700043,130,Central,-2003.897949,2.003897949
386.1000061,Lingcod,283.927002,130,Central,-1752.668945,1.752668945
386.2000122,Lingcod,318.0299988,154,Central,-1172.244995,1.172244995
386.2000122,Lingcod,341.5419922,154,Central,-842.526001,0.842526001
391.1000061,Starry Rockfish,231.8699951,80,North,-1543.439941,1.543439941
391.1000061,Starry Rockfish,306.3659973,80,North,-1466.676025,1.466676025
391.1000061,Starry Rockfish,314.2630005,80,North,-1313.006958,1.313006958
391.1000061,Starry Rockfish,292.9150085,80,North,-1149.342041,1.149342041
391.1000061,Canary Rockfish,,80,North,-1657.567017,1.657567017
391.1000061,Canary Rockfish,331.4379883,80,North,-811.367981,0.811367981
391.1000061,Canary Rockfish,353.1080017,80,North,-732.6740112,0.732674011
391.1000061,Canary Rockfish,335.447998,80,North,-1013.359009,1.013359009
391.1000061,Canary Rockfish,,80,North,-1068.098022,1.068098022
391.1000061,Canary Rockfish,309.3930054,80,North,-1637.765991,1.637765991
391.1000061,Canary Rockfish,326.8129883,80,North,-1006.242981,1.006242981
391.1000061,Canary Rockfish,,80,North,-1775.563965,1.775563965
391.1000061,Canary Rockfish,,80,North,-2434.653076,2.434653076
391.1000061,Lingcod,633.8120117,80,North,-1851.878052,1.851878052
391.2000122,Starry Rockfish,224.2810059,80,North,-1161.239014,1.161239014
391.2000122,Starry Rockfish,,80,North,-768.8109741,0.768810974
391.2000122,Starry Rockfish,,80,North,-1405.307007,1.405307007
391.2000122,Canary Rockfish,338.9219971,80,North,-1445.453003,1.445453003
391.2000122,Canary Rockfish,368.9859924,80,North,-819.6950073,0.819695007
391.2000122,Canary Rockfish,345.7210083,80,North,-1655.822998,1.655822998
391.2000122,Canary Rockfish,339.6900024,80,North,-1258.381958,1.258381958
391.2000122,Canary Rockfish,356.3439941,80,North,-967.9990234,0.967999023
391.2000122,Canary Rockfish,,80,North,-2017.625977,2.017625977
391.2000122,Canary Rockfish,,80,North,-1027.484985,1.027484985
391.2000122,Canary Rockfish,,80,North,-644.8590088,0.644859009
391.2000122,Yelloweye Rockfish,169.3359985,80,North,-1269.708008,1.269708008
391.2999878,Starry Rockfish,358.7749939,80,North,-1551.532959,1.551532959
391.2999878,Starry Rockfish,335.4039917,80,North,-1631.508057,1.631508057
391.2999878,Lingcod,420.1329956,80,North,-1659.339966,1.659339966
391.2999878,Canary Rockfish,,80,North,-944.3939819,0.944393982
391.2999878,Canary Rockfish,320.2950134,80,North,-1136.899048,1.136899048
391.2999878,Canary Rockfish,309.2319946,80,North,-1310.261963,1.310261963
391.2999878,Canary Rockfish,374.8779907,80,North,-1289.526001,1.289526001
392.1000061,Lingcod,,149,North,-2189.822021,2.189822021
392.1000061,Lingcod,348.072998,149,North,-2789.37793,2.78937793
392.2000122,Lingcod,363.8919983,149,North,-1447.583008,1.447583008
392.2000122,Lingcod,341.0660095,149,North,-2965.986084,2.965986084
392.2000122,Lingcod,,149,North,-3526.25,3.52625
392.2999878,Lingcod,487.4079895,157,North,-1065.447021,1.065447021
392.2999878,Lingcod,256.8500061,157,North,-1575.687012,1.575687012
393.2000122,Canary Rockfish,354.4179993,132,North,-1066.692017,1.066692017
393.2000122,Canary Rockfish,324.1799927,132,North,-806.9019775,0.806901978
393.2000122,Canary Rockfish,378.5090027,132,North,-1114.838989,1.114838989
393.2000122,Canary Rockfish,,132,North,-2220.878906,2.220878906
393.2000122,Canary Rockfish,336.0310059,132,North,-1557.79895,1.55779895
393.2000122,Canary Rockfish,,132,North,-1831.787964,1.831787964
393.2000122,Canary Rockfish,327.5809937,132,North,-895.8859863,0.895885986
393.2000122,Canary Rockfish,350.29599,132,North,-1661.448975,1.661448975
393.2000122,Starry Rockfish,423.0209961,132,North,-1764.95105,1.76495105
393.2000122,Starry Rockfish,354.572998,132,North,-1003.367004,1.003367004
393.2999878,Canary Rockfish,378.6839905,129,North,-2090.961914,2.090961914
393.2999878,Canary Rockfish,384.9169922,129,North,-823.4689941,0.823468994
393.2999878,Canary Rockfish,357.7369995,129,North,-1160.676025,1.160676025
393.2999878,Canary Rockfish,319.9710083,129,North,-2087.019043,2.087019043
393.2999878,Canary Rockfish,333.2000122,129,North,-1459.994019,1.459994019
393.2999878,Canary Rockfish,271.605011,129,North,-1138.166992,1.138166992
393.2999878,Canary Rockfish,,129,North,-2035.832031,2.035832031
393.2999878,Canary Rockfish,,129,North,-1212.515991,1.212515991
393.2999878,Canary Rockfish,,129,North,-1639.105957,1.639105957
393.2999878,Canary Rockfish,323.7780151,129,North,-2412.333008,2.412333008
393.2999878,Canary Rockfish,,129,North,-1934.963013,1.934963013
393.2999878,Lingcod,,129,North,-3232.710938,3.232710938
393.2999878,Lingcod,,129,North,-2178.4729,2.1784729
393.2999878,Lingcod,,129,North,-2916.669922,2.916669922
393.3999939,Lingcod,,130,North,-3634.683105,3.634683105
393.3999939,Canary Rockfish,,130,North,-614.617981,0.614617981
